valore,media,devstd,error
109,120.52,1.7833117138897285,11.519999999999996
110,121.20666666666666,1.9655789369581678,11.206666666666663
111,122.12333333333333,2.1252083641041923,11.123333333333335
112,122.79,2.0098170435377902,10.790000000000006
113,124.07666666666667,2.084531873746342,11.076666666666668
114,125.09,2.259554222469763,11.090000000000003
115,125.82666666666667,2.0174710705792793,10.826666666666668
116,127.12333333333333,2.2341501692630876,11.123333333333335
117,127.94,2.311032142835186,10.939999999999998
118,129.05,2.3606656846992093,11.050000000000011
119,129.88,2.361678446277571,10.879999999999995
120,130.95666666666668,2.226652681215634,10.956666666666678
121,132.19333333333333,2.4568426502830256,11.193333333333328
122,133.17333333333335,2.5214707887827106,11.173333333333346
123,134.44,2.5021195028793013,11.439999999999998
124,135.32333333333332,2.5860680673664405,11.323333333333323
