index,distance
317,0.15178,
318,0.15178,
319,0.15178,
320,0.15178,
321,0.15178,
322,0.18711,
323,0.15178,
324,0.15178,
325,0.15161,
326,0.18007,
327,0.15195,
328,0.15178,
329,0.15195,
330,0.18316,
331,0.15178,
332,0.15178,
333,0.15143,
334,0.18779,
335,0.15178,
336,0.15178,
337,0.15178,
338,0.16978,
339,0.15178,
340,0.15178,
341,0.15178,
342,0.16224,
343,0.15195,
344,0.15178,
345,0.15178,
346,0.16241,
347,0.096554,
348,0.15178,
349,0.15195,
350,0.15161,
351,0.15178,
352,0.15178,
353,0.15178,
354,0.15178,
355,0.15195,
356,0.15178,
357,0.12331,
358,0.16533,
359,0.15178,
360,0.15161,
361,0.15195,
362,0.15178,
363,0.15178,
364,0.15195,
365,0.1811,
366,0.15178,
367,0.15178,
368,0.15178,
369,0.18573,
370,0.15161,
371,0.15178,
372,0.15178,
373,0.15178,
374,0.15178,
375,0.15161,
376,0.15161,
377,0.17922,
378,0.15195,
379,0.15178,
380,0.15178,
381,0.17973,
382,0.15178,
383,0.15178,
384,0.15161,
385,0.18093,
386,0.15161,
387,0.15178,
388,0.15178,
389,0.16515,
390,0.15178,
391,0.15178,
392,0.15195,
393,0.15452,
394,0.15178,
395,0.15178,
396,0.15178,
397,0.17767,
398,0.15195,
399,0.15178,
400,0.15195,
401,0.18162,
402,0.15178,
403,0.15195,
404,0.15178,
405,0.18007,
406,0.15178,
407,0.15178,
408,0.15178,
409,0.18419,
410,0.15195,
411,0.15195,
412,0.15195,
413,0.18762,
414,0.15195,
415,0.15178,
416,0.15178,
417,0.18093,
418,0.15178,
419,0.15178,
420,0.15161,
421,0.18471,
422,0.15161,
423,0.15178,
424,0.15178,
425,0.15178,
426,0.15178,
427,0.15195,
428,0.15178,
429,0.16567,
430,0.15195,
431,0.15178,
432,0.15195,
433,0.15178,
434,0.15178,
435,0.15195,
436,0.15195,
437,0.15195,
438,0.15178,
439,0.15178,
440,0.15178,
441,0.16756,
442,0.15178,
443,0.15178,
444,0.15161,
445,0.16756,
446,0.15161,
447,0.15195,
448,0.15178,
449,0.15178,
450,0.15178,
451,0.15195,
452,0.15195,
453,0.18093,
454,0.15195,
455,0.15195,
456,0.15178,
457,0.16567,
458,0.15178,
459,0.15195,
460,0.1396,
461,0.15161,
462,0.15178,
463,0.15161,
464,0.13085,
465,0.15178,
466,0.15178,
467,0.15178,
468,0.1348,
469,0.15178,
470,0.16533,
471,0.15178,
472,0.15178,
473,0.15178,
474,0.15178,
475,0.15178,
476,0.15178,
477,0.15178,
478,0.15195,
479,0.15178,
480,0.16876,
481,0.15161,
482,0.15178,
483,0.15178,
484,0.19277,
485,0.15161,
486,0.15178,
487,0.15178,
488,0.15212,
489,0.15178,
490,0.15178,
491,0.15161,
492,0.18042,
493,0.15178,
494,0.15178,
495,0.15178,
496,0.16567,
497,0.15178,
498,0.15178,
499,0.15195,
500,0.15195,
501,0.15178,
502,0.15178,
503,0.15195,
504,0.17133,
505,0.15178,
506,0.15178,
507,0.15195,
508,0.17133,
509,0.15178,
510,0.15195,
511,0.15195,
512,0.17665,
513,0.15178,
514,0.15195,
515,0.15178,
516,0.18814,
517,0.15195,
518,0.15178,
519,0.15178,
520,0.15178,
521,0.15178,
522,0.15195,
523,0.15161,
524,0.15178,
525,0.18848,
526,0.15178,
527,0.15178,
528,0.15178,
529,0.18025,
530,0.15178,
531,0.15178,
532,0.15178,
533,0.17973,
534,0.15178,
535,0.14286,
536,0.15178,
537,0.15161,
538,0.15195,
539,0.15178,
540,0.15161,
541,0.17922,
542,0.15178,
543,0.15178,
544,0.15178,
545,0.15195,
546,0.15178,
547,0.15195,
548,0.15178,
549,0.16601,
550,0.070143,
551,0.15178,
552,0.15195,
553,0.15178,
554,0.15178,
555,0.15178,
556,0.1679,
557,0.15178,
558,0.15178,
559,0.15195,
560,0.15178,
561,0.16721,
562,0.15178,
563,0.15178,
564,0.15161,
565,0.16275,
566,0.1384,
567,0.15178,
568,0.14972,
569,0.15161,
570,0.15178,
571,0.15178,
572,0.12725,
573,0.16618,
574,0.15178,
575,0.15195,
576,0.15178,
577,0.15178,
578,0.15161,
579,0.15178,
580,0.13909,
581,0.15195,
582,0.15178,
583,0.1408,
584,0.15195,
585,0.15178,
586,0.15178,
587,0.15675,
588,0.15178,
589,0.15178,
590,0.15178,
591,0.12725,
592,0.16567,
593,0.15178,
594,0.15178,
595,0.15178,
596,0.15178,
597,0.15178,
598,0.15161,
599,0.15161,
600,0.15161,
601,0.15195,
602,0.15178,
603,0.15178,
604,0.15178,
605,0.15178,
606,0.15161,
607,0.16996,
608,0.15161,
609,0.15178,
610,0.15161,
611,0.1679,
612,0.15178,
613,0.15178,
614,0.13103,
615,0.15195,
616,0.16653,
617,0.15161,
618,0.18916,
619,0.15195,
620,0.15178,
621,0.15195,
622,0.16224,
623,0.15178,
624,0.15178,
625,0.15178,
626,0.15178,
627,0.16584,
628,0.15178,
629,0.18831,
630,0.15178,
631,0.15178,
632,0.15161,
633,0.16464,
634,0.15161,
635,0.15178,
636,0.15178,
637,0.18814,
638,0.15212,
639,0.15178,
640,0.15178,
641,0.15178,
642,0.15178,
643,0.15178,
644,0.15178,
645,0.13326,
646,0.15178,
647,0.15178,
648,0.15178,
649,0.14389,
650,0.15161,
651,0.1667,
652,0.15178,
653,0.18625,
654,0.15178,
655,0.15178,
656,0.15178,
657,0.18522,
658,0.15178,
659,0.15161,
660,0.15195,
661,0.15641,
662,0.15195,
663,0.15161,
664,0.15195,
665,0.17939,
666,0.15178,
667,0.15178,
668,0.15178,
669,0.16413,
670,0.15161,
671,0.15178,
672,0.15161,
673,0.18814,
674,0.15178,
675,0.15178,
676,0.15178,
677,0.16464,
678,0.15161,
679,0.15178,
680,0.15161,
681,0.16481,
682,0.13308,
683,0.15178,
684,0.14269,
685,0.15161,
686,0.39033,
687,0.15178,
688,0.15161,
689,0.15195,
690,0.16773,
691,0.1348,
692,0.15178,
693,0.16961,
694,0.13,
695,0.15178,
696,0.12588,
697,0.16533,
698,0.15178,
699,0.15195,
700,0.16858,
701,0.13411,
702,0.15178,
703,0.14012,
704,0.15178,
705,0.15178,
706,0.15178,
707,0.12965,
708,0.15143,
709,0.16481,
710,0.15178,
711,0.15178,
712,0.15161,
713,0.15212,
714,0.15178,
715,0.1667,
716,0.15178,
717,0.15178,
718,0.15161,
719,0.1823,
720,0.15178,
721,0.15178,
722,0.15161,
723,0.11885,
724,0.1763,
725,0.15161,
726,0.15161,
727,0.15178,
728,0.1667,
729,0.15161,
730,0.15161,
731,0.15178,
732,0.15178,
733,0.15161,
734,0.15161,
735,0.15178,
736,0.18179,
737,0.15178,
738,0.15178,
739,0.15161,
740,0.16721,
741,0.15161,
742,0.15178,
743,0.15161,
744,0.15178,
745,0.15178,
746,0.15178,
747,0.15161,
748,0.15161,
749,0.15161,
750,0.15161,
751,0.15161,
752,0.15178,
753,0.15178,
754,0.15178,
755,0.15178,
756,0.18316,
757,0.15161,
758,0.15161,
759,0.15161,
760,0.1715,
761,0.15178,
762,0.15178,
763,0.15178,
764,0.16738,
765,0.15178,
766,0.15161,
767,0.15195,
768,0.16464,
769,0.15178,
770,0.15143,
771,0.15178,
772,0.15178,
773,0.15195,
774,0.13669,
775,0.15195,
776,0.15178,
777,0.15178,
778,0.15178,
779,0.15195,
780,0.15178,
781,0.15178,
782,0.15161,
783,0.15178,
784,0.16704,
785,0.15161,
786,0.15161,
787,0.15161,
788,0.18059,
789,0.15161,
790,0.15178,
791,0.15161,
792,0.18676,
793,0.15161,
794,0.15212,
795,0.15178,
796,0.15161,
797,0.15161,
798,0.15161,
799,0.15161,
800,0.16944,
801,0.15178,
802,0.15161,
803,0.15161,
804,0.15178,
805,0.15178,
806,0.15178,
807,0.15195,
808,0.14457,
809,0.15161,
810,0.15178,
811,0.15178,
812,0.17081,
813,0.15178,
814,0.15178,
815,0.15178,
816,0.18419,
817,0.15178,
818,0.15178,
819,0.15195,
820,0.17099,
821,0.15178,
822,0.15607,
823,0.15195,
824,0.16618,
825,0.15178,
826,0.15195,
827,0.15178,
828,0.16601,
829,0.15161,
830,0.15161,
831,0.14303,
832,0.15195,
833,0.15178,
834,0.15178,
835,0.14372,
836,0.15178,
837,0.15178,
838,0.15161,
839,0.1468,
840,0.15178,
841,0.15178,
842,0.15161,
843,0.13343,
844,0.15161,
845,0.15161,
846,0.15178,
847,0.13771,
848,0.15161,
849,0.15161,
850,0.15178,
851,0.1312,
852,0.15178,
853,0.15178,
854,0.15161,
855,0.14234,
856,0.15178,
857,0.1408,
858,0.15195,
859,0.15178,
860,0.15161,
861,0.15195,
862,0.15178,
863,0.15178,
864,0.15178,
865,0.15178,
866,0.15161,
867,0.15178,
868,0.15178,
869,0.15178,
870,0.15178,
871,0.15195,
872,0.15178,
873,0.15161,
874,0.15161,
875,0.16635,
876,0.15178,
877,0.15178,
878,0.15589,
879,0.17116,
880,0.15178,
881,0.15178,
882,0.15178,
883,0.15607,
884,0.15195,
885,0.15195,
886,0.15178,
887,0.16635,
888,0.15195,
889,0.15178,
890,0.15178,
891,0.16961,
892,0.15178,
893,0.15178,
894,0.15195,
895,0.15178,
896,0.15195,
897,0.15178,
898,0.15178,
899,0.15178,
900,0.15178,
901,0.15195,
902,0.15161,
903,0.16635,
904,0.16138,
905,0.15195,
906,0.15178,
907,0.15195,
908,0.16653,
909,0.15178,
910,0.15178,
911,0.15178,
912,0.16944,
913,0.15178,
914,0.15178,
915,0.15178,
916,0.15195,
917,0.15178,
918,0.15178,
919,0.15195,
920,0.15178,
921,0.15178,
922,0.15178,
923,0.15178,
924,0.18265,
925,0.14132,
926,0.15178,
927,0.15178,
928,0.15195,
929,0.15178,
930,0.15178,
931,0.15178,
932,0.17905,
933,0.15178,
934,0.15178,
935,0.15161,
936,0.18128,
937,0.15178,
938,0.15178,
939,0.15161,
940,0.16275,
941,0.15178,
942,0.15161,
943,0.15178,
944,0.17099,
945,0.15178,
946,0.15178,
947,0.15195,
948,0.1823,
949,0.15178,
950,0.15178,
951,0.15178,
952,0.19139,
953,0.15195,
954,0.15195,
955,0.15178,
956,0.17853,
957,0.15178,
958,0.15212,
959,0.15178,
960,0.17356,
961,0.15161,
962,0.15161,
963,0.15178,
964,0.15178,
965,0.15178,
966,0.15178,
967,0.15178,
968,0.15178,
969,0.15195,
970,0.15178,
971,0.15178,
972,0.15178,
973,0.15178,
974,0.15178,
975,0.15195,
976,0.18934,
977,0.15195,
978,0.15195,
979,0.004116,
980,0.15161,
981,0.13257,
982,0.15161,
983,0.15178,
984,0.15178,
985,0.13686,
986,0.15607,
987,0.15178,
988,0.15178,
989,0.15195,
990,0.14269,
991,0.15178,
992,0.15195,
993,0.15178,
994,0.15178,
995,0.15161,
996,0.15178,
997,0.16567,
998,0.15161,
999,0.15178,
