index,distance
272,0.10187,
273,0.1264,
274,0.10153,
275,0.10153,
276,0.10204,
277,0.10204,
278,0.10204,
279,0.10221,
280,0.094497,
281,0.10153,
282,0.10513,
283,0.12657,
284,0.10204,
285,0.10204,
286,0.1017,
287,0.10136,
288,0.10204,
289,0.10204,
290,0.10204,
291,0.42103,
292,0.10187,
293,0.10221,
294,0.10204,
295,0.10187,
296,0.10221,
297,0.10204,
298,0.10204,
299,0.10153,
300,0.10204,
301,0.093125,
302,0.10204,
303,0.10204,
304,0.10187,
305,0.10153,
306,0.10187,
307,0.08918,
308,0.10204,
309,0.10204,
310,0.095354,
311,0.10204,
312,0.10153,
313,0.10204,
314,0.10187,
315,0.10153,
316,0.10221,
317,0.10153,
318,0.10204,
319,0.10204,
320,0.10204,
321,0.10204,
322,0.10187,
323,0.10204,
324,0.10187,
325,0.10204,
326,0.10204,
327,0.10187,
328,0.10204,
329,0.10204,
330,0.10204,
331,0.10204,
332,0.10204,
333,0.10204,
334,0.10204,
335,0.10204,
336,0.10153,
337,0.10204,
338,0.10187,
339,0.12005,
340,0.08232,
341,0.10204,
342,0.084035,
343,0.10187,
344,0.12622,
345,0.10204,
346,0.10153,
347,0.11765,
348,0.10153,
349,0.11919,
350,0.082663,
351,0.10204,
352,0.10153,
353,0.10153,
354,0.1017,
355,0.10221,
356,0.10187,
357,0.10187,
358,0.10187,
359,0.10187,
360,0.10221,
361,0.11988,
362,0.080948,
363,0.10187,
364,0.098441,
365,0.10204,
366,0.10221,
367,0.10204,
368,0.10187,
369,0.10204,
370,0.089352,
371,0.1017,
372,0.10204,
373,0.1053,
374,0.10153,
375,0.087122,
376,0.10187,
377,0.10187,
378,0.10204,
379,0.10153,
380,0.1017,
381,0.10221,
382,0.10221,
383,0.10564,
384,0.10204,
385,0.10187,
386,0.10204,
387,0.10273,
388,0.10204,
389,0.10204,
390,0.09038,
391,0.10187,
392,0.08798,
393,0.10204,
394,0.080776,
395,0.10153,
396,0.10153,
397,0.1017,
398,0.10153,
399,0.10153,
400,0.078033,
401,0.1017,
402,0.10204,
403,0.10204,
404,0.10341,
405,0.10204,
406,0.10187,
407,0.10204,
408,0.10153,
409,0.10599,
410,0.10153,
411,0.11816,
412,0.10204,
413,0.10204,
414,0.1384,
415,0.10204,
416,0.10153,
417,0.10204,
418,0.12039,
419,0.10204,
420,0.10204,
421,0.10187,
422,0.1065,
423,0.10221,
424,0.094154,
425,0.10153,
426,0.10204,
427,0.10204,
428,0.10221,
429,0.10187,
430,0.10204,
431,0.098098,
432,0.10204,
433,0.10204,
434,0.12005,
435,0.10204,
436,0.1017,
437,0.10204,
438,0.084892,
439,0.10204,
440,0.10204,
441,0.12742,
442,0.1017,
443,0.10221,
444,0.10204,
445,0.10136,
446,0.1017,
447,0.12022,
448,0.10153,
449,0.10204,
450,0.099127,
451,0.10153,
452,0.10582,
453,0.1017,
454,0.10204,
455,0.10204,
456,0.10187,
457,0.10204,
458,0.10187,
459,0.11971,
460,0.097241,
461,0.10153,
462,0.058481,
463,0.1017,
464,0.11868,
465,0.10187,
466,0.10153,
467,0.090895,
468,0.10204,
469,0.094668,
470,0.10153,
471,0.10204,
472,0.10204,
473,0.10153,
474,0.11988,
475,0.10204,
476,0.11988,
477,0.10204,
478,0.10153,
479,0.10187,
480,0.10153,
481,0.10153,
482,0.098784,
483,0.10204,
484,0.10153,
485,0.10187,
486,0.10136,
487,0.1017,
488,0.085407,
489,0.10187,
490,0.10187,
491,0.12725,
492,0.10204,
493,0.10204,
494,0.10153,
495,0.081805,
496,0.10153,
497,0.11816,
498,0.10153,
499,0.1017,
500,0.094154,
501,0.10153,
502,0.1053,
503,0.080433,
504,0.10204,
505,0.10153,
506,0.10136,
507,0.10204,
508,0.10136,
509,0.10153,
510,0.10153,
511,0.10153,
512,0.10153,
513,0.10153,
514,0.10119,
515,0.10153,
516,0.10153,
517,0.093982,
518,0.10153,
519,0.11799,
520,0.10153,
521,0.11868,
522,0.10153,
523,0.10153,
524,0.097412,
525,0.10136,
526,0.10153,
527,0.10153,
528,0.10136,
529,0.10136,
530,0.10153,
531,0.10153,
532,0.11834,
533,0.10153,
534,0.10239,
535,0.090552,
536,0.10153,
537,0.1017,
538,0.10153,
539,0.10153,
540,0.10153,
541,0.10153,
542,0.10136,
543,0.10153,
544,0.10136,
545,0.10153,
546,0.10496,
547,0.097069,
548,0.10153,
549,0.10153,
550,0.10153,
551,0.10153,
552,0.091409,
553,0.10153,
554,0.10153,
555,0.10153,
556,0.10136,
557,0.097755,
558,0.10153,
559,0.10547,
560,0.10204,
561,0.10204,
562,0.10153,
563,0.10033,
564,0.1017,
565,0.10153,
566,0.10153,
567,0.16653,
568,0.10153,
569,0.10513,
570,0.10136,
571,0.10153,
572,0.10153,
573,0.10153,
574,0.1017,
575,0.10153,
576,0.10153,
577,0.10204,
578,0.10153,
579,0.10153,
580,0.11919,
581,0.10153,
582,0.10136,
583,0.10153,
584,0.10153,
585,0.10204,
586,0.10461,
587,0.1264,
588,0.10153,
589,0.1053,
590,0.11936,
591,0.10153,
592,0.11971,
593,0.080776,
594,0.1017,
595,0.1017,
596,0.10153,
597,0.098784,
598,0.10153,
599,0.10153,
600,0.12382,
601,0.10153,
602,0.12108,
603,0.087293,
604,0.10153,
605,0.10187,
606,0.096726,
607,0.095354,
608,0.088323,
609,0.1065,
610,0.10153,
611,0.088494,
612,0.10153,
613,0.10204,
614,0.12554,
615,0.10153,
616,0.10153,
617,0.10153,
618,0.1029,
619,0.10153,
620,0.10153,
621,0.10153,
622,0.10153,
623,0.1017,
624,0.10136,
625,0.10153,
626,0.10444,
627,0.12622,
628,0.10153,
629,0.10513,
630,0.10153,
631,0.10153,
632,0.094325,
633,0.10599,
634,0.10153,
635,0.1017,
636,0.1017,
637,0.10153,
638,0.10187,
639,0.11816,
640,0.096212,
641,0.10136,
642,0.10136,
643,0.10136,
644,0.091752,
645,0.1017,
646,0.10153,
647,0.10187,
648,0.10204,
649,0.10513,
650,0.12039,
651,0.10153,
652,0.10136,
653,0.10153,
654,0.1017,
655,0.10153,
656,0.10204,
657,0.10153,
658,0.10153,
659,0.10153,
660,0.10153,
661,0.10341,
662,0.10153,
663,0.10136,
664,0.10136,
665,0.10136,
666,0.12005,
667,0.095182,
668,0.10204,
669,0.089523,
670,0.10153,
671,0.12605,
672,0.10204,
673,0.10153,
674,0.10187,
675,0.10153,
676,0.10136,
677,0.084721,
678,0.1017,
679,0.10153,
680,0.10564,
681,0.093125,
682,0.09261,
683,0.10153,
684,0.12468,
685,0.10153,
686,0.10153,
687,0.10153,
688,0.09038,
689,0.10153,
690,0.1017,
691,0.15521,
692,0.10204,
693,0.10153,
694,0.093468,
695,0.10187,
696,0.10153,
697,0.1017,
698,0.084206,
699,0.10153,
700,0.10136,
701,0.12674,
702,0.1017,
703,0.10153,
704,0.1017,
705,0.10153,
706,0.10153,
707,0.09261,
708,0.10153,
709,0.12125,
710,0.10153,
711,0.10187,
712,0.10153,
713,0.1017,
714,0.10153,
715,0.10153,
716,0.10153,
717,0.089695,
718,0.1017,
719,0.088151,
720,0.10153,
721,0.12434,
722,0.10153,
723,0.10153,
724,0.10153,
725,0.10153,
726,0.10153,
727,0.10153,
728,0.08232,
729,0.10153,
730,0.1017,
731,0.10153,
732,0.10153,
733,0.1017,
734,0.10582,
735,0.10153,
736,0.10136,
737,0.1017,
738,0.11936,
739,0.079919,
740,0.10153,
741,0.12382,
742,0.10153,
743,0.10153,
744,0.10153,
745,0.10153,
746,0.10187,
747,0.086779,
748,0.12091,
749,0.082492,
750,0.10204,
751,0.080948,
752,0.10136,
753,0.10153,
754,0.10684,
755,0.10136,
756,0.093639,
757,0.1053,
758,0.091067,
759,0.10153,
760,0.10153,
761,0.12777,
762,0.10136,
763,0.10153,
764,0.10582,
765,0.10153,
766,0.10153,
767,0.10153,
768,0.084206,
769,0.10153,
770,0.1017,
771,0.10153,
772,0.10153,
773,0.10136,
774,0.083863,
775,0.10153,
776,0.10153,
777,0.14132,
778,0.10153,
779,0.10153,
780,0.10153,
781,0.090895,
782,0.10136,
783,0.12331,
784,0.10153,
785,0.10187,
786,0.10153,
787,0.10616,
788,0.10496,
789,0.1017,
790,0.10153,
791,0.10153,
792,0.1017,
793,0.10153,
794,0.1017,
795,0.1017,
796,0.1017,
797,0.10136,
798,0.10153,
799,0.1017,
800,0.097241,
801,0.10136,
802,0.10136,
803,0.10153,
804,0.10153,
805,0.10187,
806,0.10153,
807,0.082835,
808,0.10153,
809,0.10153,
810,0.087293,
811,0.10136,
812,0.10187,
813,0.10204,
814,0.10187,
815,0.10153,
816,0.10204,
817,0.095011,
818,0.10204,
819,0.10153,
820,0.10616,
821,0.10153,
822,0.10153,
823,0.10204,
824,0.10153,
825,0.1017,
826,0.090895,
827,0.10153,
828,0.10153,
829,0.095011,
830,0.09038,
831,0.1017,
832,0.10153,
833,0.10153,
834,0.10153,
835,0.11868,
836,0.10153,
837,0.10136,
838,0.10153,
839,0.10153,
840,0.10822,
841,0.10153,
842,0.10153,
843,0.10153,
844,0.10153,
845,0.10153,
846,0.083692,
847,0.1017,
848,0.083349,
849,0.10153,
850,0.10153,
851,0.10153,
852,0.10153,
853,0.10153,
854,0.10153,
855,0.10547,
856,0.1017,
857,0.083006,
858,0.10153,
859,0.1017,
860,0.15572,
861,0.10136,
862,0.10153,
863,0.10153,
864,0.10153,
865,0.12005,
866,0.078204,
867,0.10153,
868,0.11885,
869,0.10204,
870,0.10239,
871,0.10153,
872,0.10153,
873,0.10187,
874,0.10153,
875,0.10136,
876,0.10153,
877,0.10153,
878,0.10153,
879,0.093296,
880,0.085407,
881,0.083349,
882,0.10153,
883,0.11782,
884,0.10153,
885,0.1017,
886,0.10136,
887,0.10153,
888,0.10153,
889,0.1017,
890,0.094325,
891,0.10136,
892,0.10153,
893,0.10204,
894,0.10136,
895,0.093468,
896,0.10204,
897,0.10153,
898,0.10153,
899,0.1017,
900,0.11799,
901,0.10153,
902,0.10496,
903,0.12039,
904,0.10153,
905,0.10136,
906,0.10153,
907,0.085407,
908,0.10153,
909,0.10153,
910,0.15538,
911,0.10153,
912,0.10153,
913,0.10153,
914,0.12056,
915,0.10153,
916,0.1017,
917,0.10153,
918,0.10564,
919,0.080091,
920,0.11954,
921,0.080605,
922,0.10136,
923,0.089352,
924,0.088151,
925,0.10153,
926,0.1017,
927,0.10136,
928,0.10153,
929,0.10153,
930,0.10136,
931,0.10153,
932,0.10153,
933,0.080948,
934,0.10153,
935,0.10153,
936,0.10153,
937,0.11954,
938,0.10136,
939,0.10153,
940,0.10153,
941,0.10136,
942,0.10153,
943,0.091067,
944,0.10153,
945,0.10153,
946,0.10736,
947,0.10153,
948,0.10153,
949,0.10153,
950,0.10153,
951,0.10136,
952,0.088151,
953,0.10153,
954,0.083521,
955,0.10153,
956,0.091238,
957,0.10153,
958,0.10153,
959,0.10153,
960,0.10153,
961,0.12039,
962,0.10153,
963,0.10153,
964,0.11799,
965,0.10153,
966,0.093468,
967,0.10153,
968,0.10136,
969,0.1017,
970,0.10153,
971,0.1017,
972,0.088837,
973,0.1017,
974,0.1017,
975,0.1053,
976,0.092096,
977,0.10136,
978,0.1017,
979,0.10153,
980,0.10136,
981,0.12022,
982,0.081977,
983,0.10153,
984,0.10136,
985,0.10153,
986,0.091924,
987,0.10153,
988,0.10153,
989,0.11696,
990,0.10153,
991,0.11954,
992,0.092438,
993,0.13583,
994,0.1053,
995,0.10444,
996,0.10153,
997,0.10153,
998,0.12005,
999,0.096212,
