index,distance
821,0.049049,
822,0.069286,
823,0.034472,
824,0.048706,
825,0.048706,
826,0.048535,
827,0.040303,
828,0.049049,
829,0.048706,
830,0.03207,
831,0.048706,
832,0.049049,
833,0.048535,
834,0.049049,
835,0.048535,
836,0.049049,
837,0.049049,
838,0.033099,
839,0.049049,
840,0.049049,
841,0.032756,
842,0.048535,
843,0.048535,
844,0.034986,
845,0.049049,
846,0.067743,
847,0.038245,
848,0.048706,
849,0.048706,
850,0.0343,
851,0.048535,
852,0.069286,
853,0.049049,
854,0.049049,
855,0.04922,
856,0.033785,
857,0.04922,
858,0.049049,
859,0.049049,
860,0.049049,
861,0.04922,
862,0.049049,
863,0.049049,
864,0.049049,
865,0.049049,
866,0.049049,
867,0.055223,
868,0.048706,
869,0.04922,
870,0.04922,
871,0.036701,
872,0.048535,
873,0.048706,
874,0.049049,
875,0.042018,
876,0.069972,
877,0.026239,
878,0.048706,
879,0.049049,
880,0.049049,
881,0.04922,
882,0.049049,
883,0.049049,
884,0.049049,
885,0.049049,
886,0.04922,
887,0.049049,
888,0.049049,
889,0.04922,
890,0.049049,
891,0.049049,
892,0.04922,
893,0.048535,
894,0.049049,
895,0.048535,
896,0.04922,
897,0.049049,
898,0.048535,
899,0.049049,
900,0.048535,
901,0.049392,
902,0.049049,
903,0.066885,
904,0.036358,
905,0.04922,
906,0.048535,
907,0.049049,
908,0.049049,
909,0.049049,
910,0.049049,
911,0.048535,
912,0.049049,
913,0.02744,
914,0.049049,
915,0.049049,
916,0.049049,
917,0.049049,
918,0.049049,
919,0.036358,
920,0.049049,
921,0.049049,
922,0.035844,
923,0.049049,
924,0.049049,
925,0.032414,
926,0.049049,
927,0.049049,
928,0.04922,
929,0.049049,
930,0.04922,
931,0.028984,
932,0.049049,
933,0.049049,
934,0.04922,
935,0.049049,
936,0.049049,
937,0.04922,
938,0.048535,
939,0.04922,
940,0.049049,
941,0.049049,
942,0.049049,
943,0.036015,
944,0.049049,
945,0.049049,
946,0.027955,
947,0.048535,
948,0.058481,
949,0.034986,
950,0.048535,
951,0.049049,
952,0.049049,
953,0.049049,
954,0.04922,
955,0.048706,
956,0.048535,
957,0.048535,
958,0.043389,
959,0.049049,
960,0.04922,
961,0.049049,
962,0.066027,
963,0.049049,
964,0.04922,
965,0.048535,
966,0.049049,
967,0.055737,
968,0.049049,
969,0.066027,
970,0.037901,
971,0.056424,
972,0.038245,
973,0.049906,
974,0.067056,
975,0.049049,
976,0.049049,
977,0.049049,
978,0.05831,
979,0.049049,
980,0.049049,
981,0.049049,
982,0.049049,
983,0.049049,
984,0.049049,
985,0.056595,
986,0.049049,
987,0.067571,
988,0.04922,
989,0.049049,
990,0.04922,
991,0.04922,
992,0.049049,
993,0.067743,
994,0.059854,
995,0.049049,
996,0.037901,
997,0.071858,
998,0.049049,
999,0.029327,
